songID,name,albumID,trackNumber,releaseDate,spotifyURL
7149,Tribal Dance,2700,6,2014-05-05,spotify:track:5q10Ov2JEbODDK2tk4NYWW
7150,Let's Go,5696,1,1979-01-01,spotify:track:43G3McVkRa8V7oGQzfQuRr
7151,Down Among The Dead Men,5697,3,1995-01-01,spotify:track:0msX2RyUnG8b23YsSIThnH
7152,Peppermint Twist,4942,5,1974-04-01,spotify:track:5UDDktLyjyYAIfNSvwUGrk
7153,If I Knew,7007,10,2012-12-07,spotify:track:7lXOqE38eCr979gp27O5wr
7154,The Flame,4348,3,1988-04-12,spotify:track:528CAH5pTLq86oZ52fHifA
7155,Check On It (feat. Bun B & Slim Thug),5698,11,2006-09-04,spotify:track:2RWxrpsFshOBFwRBRstUlQ
7156,Almost Is Never Enough,5699,10,2013-01-01,spotify:track:442j8VxaB60dWf9cBFuX5w
7157,You're An Ocean,5700,2,2000-01-01,spotify:track:5awZBMKId8PN6ZrQh2Z3Rp
7158,True - Single Edit,5701,1,2008-04-25,spotify:track:0CsM8VGDi38kusMv3pxyj1
7159,Wild Thing,3360,1,1966-07-25,spotify:track:7jGzYUZ2Bgg8BDfYlQRfn8
7160,Party Girl,5702,1,2020-04-21,spotify:track:5RqR4ZCCKJDcBLIn4sih9l
7161,Raining In My Heart,208,26,2006-04-18,spotify:track:42AYTFbt1sl7NJkeIH4iod
7162,Right Round (feat. Ke$ha),5703,1,2009-02-09,spotify:track:0wruS6JEQCGeYrvsCIdG0Z
7163,Mr. Perfectly Fine (Taylor’s Version) (From The Vault),5704,1,2021-04-07,spotify:track:7l2tmgUhV7Y2aJHjiszifg
7164,Dirty Deeds Done Dirt Cheap,5705,1,1976-09-20,spotify:track:2d4e45fmUnguxh6yqC7gNT
7165,Attracting Flies,5706,3,2013-01-01,spotify:track:1DObcq9MoYIEFuKS6SOCqQ
7166,Solo Dance,5707,1,2016-11-04,spotify:track:6HUnnBwYZqcED1eQztxMBN
7167,Superheroes,2722,2,2014-09-15,spotify:track:37sINbJZcFdHFAsVNsPq1i
7168,Sunday Morning Coming Down - Live,193,9,2002-02-12,spotify:track:5yvnuEZmDBNH4uEhqdayCS
7169,(Glad I'm Not) a Kennedy,5708,2,1987-06-01,spotify:track:3KzIRHURM1dMrHhTOEVKIo
7170,No One Knows,5709,1,2002-01-01,spotify:track:5VVuxxuQIJD0pjjFls1DKL
7171,Call on Me - Radio Mix,5710,1,2004-09-10,spotify:track:1xNcBAoUw8Hz6LqK2jt4Ff
7172,Do to You,5711,3,1988-01-01,spotify:track:2CKZS6WdOyj9hjgW0H4DLI
7173,Rock Me Amadeus,5712,1,1985-02-19,spotify:track:0DfG1ltJnZyq4Tx3ZLL7ZU
7174,Quicksand - Standard Version,921,3,2009-01-01,spotify:track:6hVPqxsb9EmuXJ3osbNGQa
7175,Rude,1167,1,2014-06-25,spotify:track:6RtPijgfPKROxEzTHNRiDp
7176,I Shot The Sheriff,5713,5,1974-07-01,spotify:track:0UOxp1BpnD8uPQMKU4wKjz
7177,Let's Kiss (Like Angels Do),5714,11,1990-01-01,spotify:track:2RSYcHr1dqXD7UmHXHbbaq
7178,And I Am Telling You (with Nicole Scherzinger),5715,4,2014-03-24,spotify:track:7gDQdfMgNwlSkqG1YbbIvN
7179,Hold Me Now,5716,6,1988-01-01,spotify:track:3xkoUGbf11dLvsfIdgfmIp
7180,Sheila,5717,4,2008-11-17,spotify:track:0VFcEHSgg2wiuLDuhK9oxD
7181,Long As I Live,1612,3,2018-03-23,spotify:track:7A0IJM6FR1HQphfdfN66pI
7182,Blame (feat. John Newman),4642,3,2014-10-31,spotify:track:07nH4ifBxUB4lZcsf44Brn
7183,She Is,5718,8,2014-09-30,spotify:track:1NLYuHxlrtDF8iSEQExmZu
7184,Give It Up,5719,2,1993-01-08,spotify:track:1Hh5gDiXZGhtKfHzJYYhSJ
7185,Global Concepts,5720,1,2012-12-03,spotify:track:6TWezDt5piKJEbQC8GxQYa
7186,When You're Gone,5721,5,2007-01-01,spotify:track:4VdYpmlf6EDmqbAcWc2jt7
7187,Nothin' But A Good Time - Remastered 2006,5722,1,2009-01-01,spotify:track:1NW32mer4GFgDvDZ0idTUt
7188,Sweet Dreams,2579,1,2007-01-01,spotify:track:2wz5weI4PREzpexKfrKgwv
7189,Mr. Jones,6657,3,1993-01-01,spotify:track:4q5cQyhhUW5X0PQVzA8VsG
7190,The Sign,272,4,1993-12-24,spotify:track:0hrBpAOgrt8RXigk83LLNE
7191,Can't Buy Me Love - Remastered 2009,5483,7,1964-07-10,spotify:track:3SdingSsFcZDZAyvcJbgAw
7192,Good For You,2980,6,2015-10-09,spotify:track:5xdVqHtFS0eLuNp4Z8Wbpa
7193,Don't Miss You,5724,1,2007-11-20,spotify:track:012Q7KJWBkuLKsuuveiN1w
7194,Peace Train,5725,10,1971-01-01,spotify:track:1ppuHX1oVMku5LTL0swNZP
7195,You're the Voice,2932,2,1986-01-01,spotify:track:721DwsHOeKf7zHRABCR2rh
7196,Who's Gonna Save Us?,5238,3,2003-10-28,spotify:track:4f3aDtFMsq8wlAQKhZEmKz
7197,Fade To Grey,5726,5,1980-01-01,spotify:track:6rvXznPVt21K7Adhw9zKEJ
7198,Keep Searchin' (We'll Follow the Sun),5727,12,1965-01-01,spotify:track:2271qTmPggEs2srV3i4g2e
7199,Sukiyaki,5728,9,2019-06-21,spotify:track:1vuxzuOz2FVHuUVPY68rGd
7200,Hard Times,5729,1,2017-05-12,spotify:track:0w5Bdu51Ka25Pf3hojsKHh
7201,More Than We Know,858,14,2016-11-04,spotify:track:1LNTSZ2tzwhYpN9xopkDqI
7202,Shut Up!,835,1,2004-10-25,spotify:track:78pHMOI9qUWonIMySjO3XY
7203,I Want It That Way,318,2,1999-05-18,spotify:track:47BBI51FKFwOMlIiX6m8ya
7204,Purpose,3590,13,2015-11-13,spotify:track:3jHCXrZNz8fQEEf4BpWCAj
7205,Psycho,5730,4,2007-01-01,spotify:track:3e2KBwxibC1rq4bA5TNKW2
7206,My Baby Loves Lovin',5731,4,1994-01-01,spotify:track:1izlCIGf2AbqgQqOvyj6RU
7207,Only Love Can Hurt Like This,2772,4,2014-03-10,spotify:track:62ke5zFUJN6RvtXZgVH0F8
7208,Working Class Man,5732,21,2014-08-29,spotify:track:6wMVpi8yuhMwqDsS2TCBZD
7209,Hot Chilli Woman,4352,12,1992-03-05,spotify:track:6LtvuBGgVkvJc5BkbdH3dH
7210,To All the Girls I've Loved Before (with Willie Nelson),5733,4,2015-01-01,spotify:track:2iRMw9WkPW4JRoiyo63Hp3
7211,Busted,5734,4,2009-05-12,spotify:track:5U2yUQc2yUoQuH4ACPbcWq
7212,You Beat Me To The Punch - Stereo Version,5735,3,1963-01-01,spotify:track:6FDEI5NvhyOWwfKmvTzoWJ
7213,2 Become 1,2472,3,1996-01-01,spotify:track:36AWdhZIGLUTkWpJDhe7va
7214,Rock and Roll (Part 1),4283,1,2011-11-13,spotify:track:0vek6wjRWWevITeoCHE2AS
7215,Eye of the Tiger,5736,4,1985-01-01,spotify:track:2KH16WveTQWT6KOG9Rg6e2
7216,The Day You Went Away,5737,6,1992-01-01,spotify:track:1FzZiA9gPkMJcvB9auYUya
7217,"Boom, Boom, Boom, Boom! !",5738,2,2011-10-12,spotify:track:5ZV8CYspQMr9ocDcfOUHnj
7218,Slide,741,4,2007-11-06,spotify:track:0eG5CqXwJpa5MBjYyg1lRm
7219,Wherever I Go,5739,14,2016-12-02,spotify:track:46jLy47W8rkf8rEX04gMKB
7220,Hey St. Peter,5697,1,1995-01-01,spotify:track:0LjtuCIQ9VNBnNgH1Wpe7S
7221,You Got It (The Right Stuff),3155,1,1988-09-02,spotify:track:4buDeg67vos7KP1yHrS9wl
7222,1973,5740,1,2007-09-17,spotify:track:1BV0m40U0M4t1SLIsDnwZl
7223,Symphonies feat Kid Cudi,5741,13,2010-07-23,spotify:track:65T3cyeoayN4NeasBEGWbj
7224,Angels,5742,1,1997-01-01,spotify:track:7CKbqqrs0AS1si1ZgaQdcj
7225,You've Made Me So Very Happy,2792,8,1968-12-01,spotify:track:1VL7DLieQaRCjAEj0Kdzju
7226,Play That Funky Music,5557,7,1990-01-01,spotify:track:1Ezs8eYxuZjhlgyoI1Bo76
7227,Dueling Banjos,5743,1,1973-01-01,spotify:track:4xxn8GDqs7RUwgZTNznXNp
7228,And I Love You So,2824,1,2004-09-21,spotify:track:77QeAqSNDpK1DahLOua9S1
7229,Surfin' U.S.A. - Remastered 2001,5744,1,1963-03-25,spotify:track:0wz1LjDb9ZNEYwOmDJ3Q4b
7230,Bohemian Like You,5745,10,2000-01-01,spotify:track:0yEhNqCwEfy8LHUmnZoHpP
7231,The Hustle,5746,11,2001-01-01,spotify:track:06sImcalauWP5m1XIWTLTI
7232,Slave To The Music,5747,1,2011-12-05,spotify:track:1qo9FWuG0DVhaLV5nvdUWO
7233,Almost Persuaded,5748,7,2005-01-01,spotify:track:6aVNWA7KjBH3bOn7yErzlz
7234,Two Of Us,5749,1,2020-01-17,spotify:track:08cL9wySIMCKhxNVgbgq2J
7235,Theme from Rush,5750,1,2017-10-09,spotify:track:7e2QY2B3lGRqxVoQ3JbLoE
7236,How Long Will I Love You - Bonus Track,6995,21,2014-01-01,spotify:track:7CFQrZR4WeKEg4vweqp8Gv
7237,Surfin' Bird,2008,7,1987-08-04,spotify:track:7EjyzZcbLxW7PaaLua9Ksb
7238,TiK ToK,6178,2,2010-01-01,spotify:track:6nYoTBmGFNgfTyRC8x1Fvp
7239,Rehab,5751,1,2006-01-01,spotify:track:4osg3vT6sXv6wNxm9Z6ucQ
7240,Style,3321,3,2014-01-01,spotify:track:0ug5NqcwcFR2xrfTkc7k8e
7241,Its A Miracle - Remastered 2012,5752,2,1983-10-01,spotify:track:0vmbJCS1WCWnj9232fyMrv
7242,Sealed with a Kiss,45,4,2007-02-06,spotify:track:0gzCo19TZTdiKhNt5LFyi0
7243,Whistle (While You Work It),5753,1,2015-02-10,spotify:track:5zwwXMjE6OrqfVpYGnA9RW
7244,Don't Start Now,3980,2,2020-03-27,spotify:track:3PfIrDoz19wz7qK7tYeu62
7245,NO,5754,3,2016-05-13,spotify:track:3ge54HUrk1ht3EX5SMhIzZ
7246,All at Once,3014,7,1985-02-14,spotify:track:0g8Q1Pmem92k7PzI3VLWKz
7247,You should be sad,5755,4,2020-01-17,spotify:track:7lidXGPXPYLNThITAOTlkK
7248,Viva Las Vegas,5756,14,1968-01-22,spotify:track:5Q7ayTarb9Tpmkik5cVMug
7249,Masterpiece,2045,7,2014-10-10,spotify:track:7nToEPuB95Y5rsJ3VrH3wQ
7250,Sail,5757,10,2011-03-15,spotify:track:7ueP5u2qkdZbIPN2YA6LR0
7251,+1 (Radio Edit) [feat. Sam White],5758,1,2015-12-04,spotify:track:0RVPSEZWDsOTpmP5EhKEF0
7252,Don't Forget About Us,1229,17,2015-05-15,spotify:track:3yKQM3LNwidsfDpbHykBh2
7253,Chase That Feeling,5759,3,2009-01-01,spotify:track:0HDVr7DVXJIJXVzHxTiSS5
7254,Shut Up and Dance,5760,3,2014-12-02,spotify:track:0kzw2tRyuL9rzipi5ntlIy
7255,Forever Young,5761,12,2006-01-01,spotify:track:2Owgdm2WzETvnAfpW2UAFJ
7256,I Love To Love,5762,7,1996-01-16,spotify:track:6YSqo9ChgWD3S1TU4lJlPX
7257,Boys In Town,1113,7,1991-01-01,spotify:track:00d05ogind9ZQ1LrNmyD1F
7258,All I Have (feat. LL Cool J),4085,6,2002-11-19,spotify:track:3kgutGd839IOYRl6ekeq6V
7259,Never Tear Us Apart,5560,8,1987-01-01,spotify:track:1GjbTNFImFrjFsNdleDe78
7260,Disturbia,5769,13,2008-06-02,spotify:track:01BvT9GPtThEzcMxkptkgN
7261,I Am...I Said - Single Version,5763,1,1971-01-01,spotify:track:2SK465W0wbu56rmVNHwVnk
7262,The Power of Love,2283,8,2013-05-13,spotify:track:0sE9ZTxMxYneIUAEHN4Tg7
7263,Live And Let Die,4166,3,1991-09-17,spotify:track:04MNKrAnzrHDUzuXAtNoLr
7264,Don't Leave Me This Way,5764,1,1998-01-01,spotify:track:4Af8yzidDPc520TFd4TmkE
7265,"Take Me Home, Country Roads - Rerecorded",5765,1,1997-06-17,spotify:track:2xYlyywNgefLCRDG8hlxZq
7266,Mr. Bojangles - Remastered 2001,5766,1,2001-01-01,spotify:track:3cq6mwsjgygbwRIi9wVPGv
7267,I Cry,924,8,2012-06-22,spotify:track:4bZd0nRuX8HyjeXAUBczvm
7268,I Know,5767,1,2013-05-13,spotify:track:31PM7tDPEWzbFrdRoAE4Zn
7269,Build Me up Buttercup (Re-Recorded),5768,13,2007-01-01,spotify:track:2Vi0fxL1fyE7KrKt3JihJn
7270,Hate That I Love You,5769,6,2007-03-31,spotify:track:73sEFRISCOmunToMJtjuPS
7271,24K Magic,5770,1,2016-10-07,spotify:track:2gFvRmQiWg9fN9i74Q0aiw
7272,Real World,1431,1,2013-11-08,spotify:track:7trABhQmiqt7UdIAmLm2hA
7273,Ain't No Doubt,5771,2,1992-07-24,spotify:track:5qbrpQ5ac44s48PU1ouUVC
7274,Money (That's What I Want) - Single Version / Mono,5772,1,2004-01-01,spotify:track:6OsefWNJtsWqO7myze1HEX
7275,The Fear,5773,2,2009-11-16,spotify:track:1vqk04aT50lCcrP3eLCYEc
7276,(I Just) Died In Your Arms,5774,18,2008-04-28,spotify:track:6fOt552vV1FLlXAKcAKc5g
7277,NDA,5775,1,2021-07-09,spotify:track:0odFiE8hCSUwocstrqPvVO
7278,It Should Have Been Me,5776,13,2017-12-01,spotify:track:0boctXTmA3IAzm2mPiJzOt
7279,deja vu,5777,1,2021-04-01,spotify:track:0pxSWLTNNDqVfCttX1iodN
7280,Blue Jeans - 2015 Remaster,2888,9,2015-11-13,spotify:track:7pwYj6OLSMGodgSQiiQN6U
7281,Ashes to Ashes,5778,7,1997-06-03,spotify:track:0FxRbTtlo8AutEbifokqGf
7282,That Ain't Bad,5779,1,1990-06-13,spotify:track:2YbwkDu7LATFJAuhyOBUTI
7283,She Makes My Day,5780,7,1988-01-01,spotify:track:5Iml5Ps4qmwYd4qZ6jBnRs
7284,Burning Up,5781,3,1983-07-27,spotify:track:48YZhmKL3aZKhQUfpvkelu
7285,Into The Night,5782,3,1980-01-01,spotify:track:0rhyBUAgNXwdyvGVXSrLzc
7286,Drag Me Down,5783,1,2015-07-31,spotify:track:70OTIpw8x8UXUsuCHW9i1i
7287,"Can You Feel It - 7"" Version",3654,14,2005-07-19,spotify:track:4qv7YSyt5UV8LvrXyE8sGn
7288,The Ballad of Bonnie & Clyde,5784,7,2002-02-21,spotify:track:4g6DLXf5FawA5P0WiAWpIf
7289,On The Floor - Radio Edit,5785,1,2011-01-01,spotify:track:7Hv89f7Dpm5Hce1XkBbjQZ
7290,Lean On (feat. MØ & DJ Snake),5786,4,2015-06-01,spotify:track:33YmfTNoLnbkRnOjf7YIVm
7291,Some Nights,4912,2,2012-02-14,spotify:track:67WTwafOMgegV6ABnBQxcE
7292,Upside Down,5787,1,1980-05-22,spotify:track:57Y3UccJEJqT8w8RWkUAz0
7293,Thrift Shop (feat. Wanz),986,3,2012-10-09,spotify:track:3AYcyxEACnmE6d96RPubID
7294,Savage,5788,2,2020-03-06,spotify:track:55CHeLEfn5iJ0IIkgaa4si
7295,DARE,1239,12,2005-05-23,spotify:track:4Hff1IjRbLGeLgFgxvHflk
7296,I Want To Hold Your Hand - Remastered 2015,2389,4,2000-11-13,spotify:track:4pbG9SUmWIvsROVLF0zF9s
7297,Call Me When You're Sober,5789,2,2006-01-01,spotify:track:2rzuE1Kcz7mNb0xIV9SYmS
7298,Amigo,4679,3,2021-05-09,spotify:track:4sDuZmEuKIo7S49MCqxpjm
7299,Go Crazy,5790,2,2020-05-08,spotify:track:1IIKrJVP1C9N7iPtG6eOsK
7300,Star Wars Theme/Cantina Band,5791,3,1977-01-01,spotify:track:4MVA30NmvNtpbDon1ZG7mk
7301,One Last Cry,5792,6,1992-06-23,spotify:track:45u98kplW1TAIG3gIhPOoT
7302,Feel Like Making Love,5793,10,2010-07-19,spotify:track:6trn2Smoif7ejl3SyEbBJu
7303,Burn For You,2407,9,2011-01-01,spotify:track:5uWbfrkHNsY6i4ZYCr5km9
7304,Mountain Sound,666,3,2012-01-01,spotify:track:3SPVZJzf1Hs30rB6yXVf2y
7305,How We Do (Party),5794,1,2012-03-20,spotify:track:65UnVEqHActQfVQiAF81Ws
7306,He's so Shy,5795,2,1980-04-23,spotify:track:6R9NqD0WX9sJYs6PbA5onu
7307,The Wedding,5796,1,2020-02-07,spotify:track:6eLepzSGHC6Tq5BPmCWRxF
7308,All I Am,5797,1,2018-08-17,spotify:track:6X6SdJzxyw7GzxwP2fr9WV
7309,Love My Way,5798,4,2003-08-29,spotify:track:5rSekme9Kdoj2XZebQVl4C
7310,Build Me Up Buttercup,5799,16,1968-01-01,spotify:track:1LaGFtGh2yoBipaCdqJeRU
7311,We Run The Night,5800,1,2011-01-01,spotify:track:3BifasjnwlHpiNRZdHb33t
7312,You Are Not Alone - Single Version,3654,16,2005-07-19,spotify:track:3KtIVDOChQMVi3SxHc6RrK
7313,Change the World - 2015 Remaster,5801,11,2015-04-28,spotify:track:1o2QE6KUthclwKuEDweROU
7314,You Are The Reason,5802,4,2018-03-09,spotify:track:2VgJDTfkuwlm7WIHnvtRCQ
7315,Hurt,5803,1,1992-01-01,spotify:track:6mqfq8EdYoV07TXM2rgPgb
7316,Shackles (Praise You),5804,4,2000-04-25,spotify:track:5siee1e4lz8uF51OokjglA
7317,Astronaut In The Ocean,5805,1,2019-06-07,spotify:track:0jdso14vaFnpRazMLEZovF
7318,I Won't Give Up,5806,1,2012-01-03,spotify:track:05pKAafT85jeeNhZ6kq7HT
7319,You Are Everything,5807,6,1971-01-01,spotify:track:3Nciyx5OTBo8XVRFYt3FV1
7320,Puppet On A String,5808,1,2018-04-02,spotify:track:0cshR238JUXLwLLcEmguM0
7321,Flaws,6113,9,2013-01-01,spotify:track:76LfrEEYsjRIXOMhZVCijI
7322,If I Can't Have You,5810,15,2001-01-01,spotify:track:794eCAahidbYjWkKy0t9BS
7323,Loud Like Love,5811,1,2013-01-01,spotify:track:5hxuBWWmk9cGM1p8vrJ8bP
7324,Right Here - Human Nature Radio Mix,5812,15,1992-10-27,spotify:track:7tUEDtHchueeUJTfEFEhii
7325,Make Me Lose Control,548,18,1997-01-01,spotify:track:31HhcRSNcS8Rgv9ldIfh66
7326,Eat It,5813,3,2009-01-01,spotify:track:0WuYuWhLws8VahMy2zLLRJ
7327,"That Sunday, That Summer",2678,5,1963-04-01,spotify:track:3SWIQx1j5erTiT9IXcaRNH
7328,Stone Cold Sober,5814,1,2009-09-24,spotify:track:3BINArUJhtdRH2n176nipN
7329,Nothing's Gonna Change My Love for You,5815,1,1987-01-01,spotify:track:2EnZ9bpgUtLgKkRFehp8xS
7330,Where's Your Head At,5816,9,2001-06-25,spotify:track:25ys1lEf3z6lvkDEE5mG0R
7331,The Cave,609,2,2009-01-01,spotify:track:5tV7QNSURiLd8trSLrZahV
7332,She's Like A Comet,7442,3,2011-01-01,spotify:track:0UZqLyiCqfEYNFQ9ioNC64
7333,Never Ending Song of Love,5818,9,1971-03-01,spotify:track:3zCzffrOzTrqXggqCouSlT
7334,Beds Are Burning - Remastered,5819,1,1987-10-02,spotify:track:1CtAzw53AIXKjAemxy4b1j
7335,Don't Wanna Go to Bed Now,2289,6,2008-05-10,spotify:track:6H63UyU8O7M7nYDR9GbtaW
7336,Shot Through The Heart,5820,4,1984-01-23,spotify:track:0r8H7m8knNVn3iUXwQCnVo
7337,Mowgli's Road,5821,5,2009-07-15,spotify:track:7GSt1wQIumbnBcx3Fc6oxS
7338,Anyone Who Had a Heart,5822,1,1964-01-01,spotify:track:2BQZvZsA9SRafvWEBSQnri
7339,Superstar (feat. Matthew Santos),5823,5,2007-01-01,spotify:track:7dltD9eEX7X1zk8JJ9BS0e
7340,Get Up Offa That Thing,5824,19,1991-01-01,spotify:track:0nyrltZrQGAJMBZc1bYvuQ
7341,a thousand years,5825,6,2011-11-04,spotify:track:1QUpqu8865jfasDr8M3IKN
7342,Rubberneckin' - Paul Oakenfold Remix / Radio Edit,5826,30,2003-10-07,spotify:track:7M02kXq1w8EppeQzkc8BoB
7343,Annie's Song,1140,7,1974-06-15,spotify:track:7vPhap0noMZ60QQY27IkPv
7344,Bless You,5827,15,2012-03-26,spotify:track:1ixtKlUJDgKCvYcSIviMuV
7345,Chicken Fried,7250,6,2008-11-17,spotify:track:4dGJf1SER1T6ooX46vwzRB
7346,Big Yellow Taxi,5829,10,2003-11-24,spotify:track:0KTfZWEWivacSuZSjUe7JS
7347,We've Got Tonight,2953,7,2004-01-01,spotify:track:3nPuiyquRnUIiJ87VFNHEt
7348,All the Wrong Places - Radio Edit,1061,9,2014-07-07,spotify:track:5N3dv2MACON0IkBc8KoGRS
7349,Heaven Is A Place On Earth,5830,1,1987-10-05,spotify:track:4V9BTST4BSkvOL4xIQNHuS
7350,80s Mercedes,5831,2,2015-11-06,spotify:track:5pfznNIfG6LJNcKX0gIGHJ
7351,Everybody Talks,5832,3,2012-01-01,spotify:track:2iUmqdfGZcHIhS3b9E9EWq
7352,One Week,5833,1,1998-07-07,spotify:track:1C0pmryC2MdXfa7MZ9uIrU
7353,Angel Eyes,5834,1,2004-07-23,spotify:track:7DY005dTZhZjHBCpi09apk
7354,If You're Not The One,5835,4,2002-01-01,spotify:track:4rIEkt9wgcmoIJtiRcvtNX
7355,You're So Strong,2328,1,1985-09-01,spotify:track:6PlA5mYzcTz4tEsBCkJpGm
7356,(I Can't Get No) Satisfaction - Mono Version / Remastered 2002,5836,19,1989-08-15,spotify:track:57J2znxukXsXzS3XPuZ1TG
7357,Promises (with Sam Smith),5837,1,2018-08-17,spotify:track:5N5k9nd479b1xpDZ4usjrg
7358,Somethin' Stupid,5838,2,1967-08-01,spotify:track:4feXcsElKIVsGwkbnTHAfV
7359,Never Tear Us Apart,990,8,2012-01-01,spotify:track:1JtKjseM1zu8uwJxKna5VV
7360,Make Me (Cry),5839,1,2016-11-15,spotify:track:2BrzlUj1u1CtvaJDGIKpsP
7361,Stay Awake,5840,4,2019-03-22,spotify:track:6HZLMsw7ZdObf3Jk7lKAMX
7362,Before Too Long,5841,7,1986-09-01,spotify:track:4WbZxzzmWlFkqwBFVNNGKf
7363,Bon appétit,5842,11,2017-06-09,spotify:track:61WbtB6ujkpNAsAf5LjF4b
7364,He Walks Like A Man,5843,2,1965-01-01,spotify:track:4ycahhaQdjoN61KNFxvGA9
7365,O Yeah,5844,2,2005-01-01,spotify:track:3NnHbRoChijsTVSP8kQTp2
7366,Should I Stay or Should I Go - Remastered,796,3,1982-01-01,spotify:track:39shmbIHICJ2Wxnk1fPSdz
7367,O.P.P.,93,12,2015-10-30,spotify:track:0ftGBKU81CcsYPU453BUaa
7368,Runaway Train (2022 Remaster),5845,3,1992-10-06,spotify:track:3TW48DvQ7ChwY1Yy1tkMaP
7369,Blow Up The Pokies,5846,1,2008-08-02,spotify:track:1hiQvNeCyWySpH9OcBD984
7370,Sad Movies Make Me Cry,389,4,2011-12-08,spotify:track:5PYEBQrRHWoMuRr5Ers9vR
7371,IDGAF,334,5,2017-06-02,spotify:track:76cy1WJvNGJTj78UqeA5zr
7372,Mr. Big Stuff,5847,1,1971-01-01,spotify:track:2Bls0igCm79XQQ95IoUbhq
7373,Happy Ending,5474,10,2007-01-01,spotify:track:3md1QXAi82tUh1FkJP7K2Y
7374,The Feeling,3590,9,2015-11-13,spotify:track:7vldwy3gdhmPRKWSCi8H61
7375,"Hey Baby (Uhh, ahh)",5848,14,2010-04-24,spotify:track:28FRcsSqCrY8GtG5KOjSiY
7376,Sunday Bloody Sunday,4809,5,1998-10-01,spotify:track:5Uf6OfGfz436zAegn1kui6
7377,2 Be Loved (Am I Ready),6980,4,2022-07-15,spotify:track:2rmwqU7yzTvzkiaRV53DpT
7378,Stop,738,2,1997-01-01,spotify:track:3FteycP8CaXS1MhjcXekVT
7379,Bitter Sweet Symphony,2442,12,2004-01-01,spotify:track:1WYEDcS7WGjv0rG7rmMX3o
7380,Candy Shop,2183,7,2005-03-03,spotify:track:3VzJE6yGuj8fDExUh6TLnc
7381,Mrs Brown You've Got a Lovely Daughter - 1997 Remaster,5850,12,1965-01-01,spotify:track:6C4iMi6YSLjmZ8GFqEsrby
7382,Believe,3747,13,2000-01-01,spotify:track:44GRhOEpslmtULLztdec4m
7383,Poison Ivy,3382,7,2007-02-06,spotify:track:3dvaZd1eOBYCewZXqQ8nA6
7384,Next To Me,4043,10,2012-01-01,spotify:track:3vjQt1znaFEnX3PBXsgtVc
7385,Talk Dirty (feat. 2 Chainz),1547,2,2013-09-10,spotify:track:5l3CML2OnzfNs5RfVgbcLt
7386,Somebody That I Used To Know,5851,3,2011-01-01,spotify:track:1qDrWA6lyx8cLECdZE7TV7
7387,Sweet Sweet Love - Radio Edit,5521,10,1978-01-01,spotify:track:6Ut5LWjfxHqaFtcaBpcvw9
7388,I Hear Motion,1703,3,2010-08-13,spotify:track:18eny7PcnjREe5DduB1OSc
7389,Own This Club,2708,1,2011-01-01,spotify:track:5l0RudD17f3y9vwhgr2obT
7390,I Love Rock 'N Roll,5852,1,1981-11-18,spotify:track:2Cdvbe2G4hZsnhNMKyGrie
7391,Fool in Love,5853,10,1978-07-01,spotify:track:214EGZbo6xPoEDb4uBtqRY
7392,The Crusher,5854,7,2005-12-27,spotify:track:5fJQ4FP7EL6Y89edK6P71F
7393,Lost Cause,5855,1,2021-06-02,spotify:track:3fHNjvF6AU1LXVez0wnFvw
7394,Raise Your Glass,5856,1,2010-10-06,spotify:track:12lZTPlXwUtrQuhEty6098
7395,You've Never Been This Far Before,5857,8,2004-01-01,spotify:track:2PX54jMPTjvpgAod0oIuIP
7396,Right On Track,5858,2,2009-01-01,spotify:track:5qsPpUhBHCOKNcHtTWJ9tt
7397,The Safety Dance,2878,1,2013-02-11,spotify:track:5O4NFbDqJ8SOfbjnIhdPDt
7398,Younger Now,5859,1,2017-09-29,spotify:track:2fGxYYMQbVqgIdaqfz2OwA
7399,After All These Years,1473,11,2002-07-29,spotify:track:1U0qg40pv7s4PZ3rdVVPIF
7400,"Downtown (feat. Melle Mel, Grandmaster Caz, Kool Moe Dee & Eric Nally)",1316,2,2016-02-26,spotify:track:5pfJsMwoRYKampPay8amX0
7401,Hallelujah,858,17,2016-11-04,spotify:track:1AHR24HYoVVCTHC5bujra6
7402,Read About It - Remastered Version,3999,4,1982-11-22,spotify:track:73XoZy2XtPPdsz1Hpbev2i
7403,Be the One,334,4,2017-06-02,spotify:track:7FCfMXYTIiQ9b4hDYs4Iol
7404,Slow Hand,5860,4,1981-01-01,spotify:track:3fvDLsiTHPQNgzuMd3Mpb5
7405,Slipping Away,5861,8,1975-01-01,spotify:track:1TXOxJj1pfSFoYQXkZJ0Ut
7406,Up All Night,5862,1,2019-11-14,spotify:track:1mpD5Q8IM32I4bF6eCpU74
7407,Black & Gold - Radio Edit,5863,1,2008-01-01,spotify:track:3QI96xFA7pHph2AwHu3rYT
7408,Knockin' On Heaven's Door,5864,4,1991-09-18,spotify:track:4JiEyzf0Md7KEFFGWDDdCr
7409,Supalonely,5865,2,2019-11-15,spotify:track:4nK5YrxbMGZstTLbvj6Gxw
7410,I Want To Know What Love Is - Single Edit,1134,12,2004-11-06,spotify:track:6qJN5BgfZkjiBcw97FhDQb
7411,The Belle of St. Mark,472,1,1984-01-01,spotify:track:5I0620xa6ecXZinsDUUcYF
7412,Sweet Soul Music,5866,1,2007-03-19,spotify:track:6Zkq3yk1qrNovJr7YwycAA
